Geneid	groups	description
PBANKA_1345000	3	PITH domain-containing protein, putative
PBANKA_1345400	3	ER lumen protein retaining receptor 1, putative
PBANKA_1346500	3	protein tyrosine phosphatase-like protein
PBANKA_1346800	3	Qa-SNARE protein, putative
PBANKA_1347200	3	nucleotidyltransferase, putative
PBANKA_1347400	3	DNA-(apurinic or apyrimidinic site) lyase 1, putative
PBANKA_1347600	3	eukaryotic translation initiation factor 6, putative
PBANKA_1347800	3	20 kDa chaperonin, putative
PBANKA_1348500	3	Voldacs domain-containing protein, putative
PBANKA_1349800	3	thrombospondin-related anonymous protein
PBANKA_1350100	3	conserved Plasmodium protein, unknown function
PBANKA_1350900	3	protein kinase 6
PBANKA_1351500	3	calcium-dependent protein kinase 5
PBANKA_1351600	3	conserved Plasmodium protein, unknown function
PBANKA_1352200	3	conserved Plasmodium protein, unknown function
PBANKA_1352600	3	serine/threonine protein kinase, putative
PBANKA_1352700	3	conserved protein, unknown function
PBANKA_1353400	3	secreted ookinete protein, putative
PBANKA_1354100	3	ras-related protein Rab-11B, putative
PBANKA_1354380	3	U6 spliceosomal RNA
PBANKA_1354600	3	inner membrane complex suture component, putative
PBANKA_1355500	3	casein kinase II beta chain, putative
PBANKA_1358500	3	inner membrane complex protein, putative
PBANKA_1362000	3	glutamate--tRNA ligase, putative
PBANKA_1362700	3	conserved Plasmodium protein, unknown function
PBANKA_1363000	3	small nuclear ribonucleoprotein E, putative
PBANKA_1363100	3	conserved protein, unknown function
PBANKA_1363700	3	AP2 domain transcription factor AP2-O4
PBANKA_1364000	3	conserved Plasmodium protein, unknown function
PBANKA_1364200	3	60S ribosomal protein L17, putative
PBANKA_1400800	3	protein UIS3
PBANKA_1404400	3	conserved Plasmodium protein, unknown function
PBANKA_1406000	3	conserved Plasmodium protein, unknown function
PBANKA_1409200	3	RNA-binding protein, putative
PBANKA_1410200	3	cytochrome c, putative
PBANKA_1410950	3	apical ring associated protein 1
PBANKA_1416300	3	40S ribosomal protein S19, putative
PBANKA_1420600	3	histone H2B variant, putative
PBANKA_1422800	3	conserved Plasmodium protein, unknown function
PBANKA_1423000	3	conserved protein, unknown function
PBANKA_1424300	3	conserved protein, unknown function
PBANKA_1427900	3	histone acetyltransferase subunit NuA4, putative
PBANKA_1428980	3	U1 spliceosomal RNA
PBANKA_1430200	3	ER membrane protein complex subunit 6, putative
PBANKA_1432300	3	cell traversal protein for ookinetes and sporozoites
PBANKA_1433600	3	thrombospondin-related apical membrane protein
PBANKA_1438700	3	citrate/oxoglutarate carrier protein, putative
PBANKA_1439000	3	conserved protein, unknown function
PBANKA_1440800	3	conserved Plasmodium protein, unknown function
PBANKA_1443000	3	NIMA related kinase 1, putative
PBANKA_1443400	3	conserved Plasmodium protein, unknown function
PBANKA_1445100	3	ATP-dependent protease subunit ClpQ, putative
PBANKA_1449500	3	CHCH domain-containing protein, putative
PBANKA_1449700	3	conserved protein, unknown function
PBANKA_1450100	3	N6-adenosine-methyltransferase, putative
PBANKA_1451200	3	p25-alpha family protein, putative
PBANKA_1452500	3	conserved Plasmodium protein, unknown function
PBANKA_1455200	3	ATP-dependent RNA helicase DBP9, putative
PBANKA_1456700	3	conserved Plasmodium protein, unknown function
PBANKA_1457550	3	ACEA small nucleolar RNA U3
PBANKA_1457700	3	conserved Plasmodium protein, unknown function
PBANKA_1459800	3	conserved Plasmodium protein, unknown function
PBANKA_1460000	3	rac-beta serine/threonine protein kinase, putative
PBANKA_1460100	3	conserved protein, unknown function
PBANKA_1462400	3	protein CutA, putative
PBANKA_API00380	3	apicoplast ribosomal protein L16
PBANKA_MIT01800	3	cytochrome c oxidase subunit 1
PBANKA_0301400	4	conserved Plasmodium protein, unknown function
PBANKA_0309600	4	SRR1-like protein
PBANKA_0502400	4	conserved Plasmodium protein, unknown function
PBANKA_0508600	4	conserved Plasmodium protein, unknown function
PBANKA_0521900	4	conserved Plasmodium protein, unknown function
PBANKA_0614700	4	conserved Plasmodium membrane protein, unknown function
PBANKA_0714400	4	EF-hand calcium-binding domain-containing protein, putative
PBANKA_0800100	4	PIR protein
PBANKA_0826700	4	parasitophorous vacuolar protein 5
PBANKA_0829700	4	guanylate kinase, putative
PBANKA_0830900	4	leucine-rich repeat protein
PBANKA_0901700	4	conserved Plasmodium protein, unknown function
PBANKA_0903100	4	conserved Plasmodium protein, unknown function
PBANKA_0904800	4	conserved Plasmodium protein, unknown function
PBANKA_0916100	4	nucleic acid binding protein, putative
PBANKA_0934200	4	ubiquitin domain-containing protein DSK2, putative
PBANKA_0936400	4	conserved protein, unknown function
PBANKA_0937900	4	conserved Plasmodium protein, unknown function
PBANKA_1007500	4	actin-like protein, putative
PBANKA_1009700	4	ribonuclease H2 subunit B, putative
PBANKA_1013600	4	PhIL1 interacting protein PIP2, putative
PBANKA_1022400	4	dynein light chain, putative
PBANKA_1031700	4	ankyrin-repeat protein, putative
PBANKA_1033700	4	conserved Plasmodium protein, unknown function
PBANKA_1040000	4	conserved protein, unknown function
PBANKA_1101000	4	fam-a protein
PBANKA_1125800	4	conserved Plasmodium protein, unknown function
PBANKA_1137900	4	proliferating cell nuclear antigen 1, putative
PBANKA_1143100	4	CLAMP domain-containing protein, putative
PBANKA_1145700	4	U2 small nuclear ribonucleoprotein A', putative
PBANKA_1203500	4	conserved Plasmodium protein, unknown function
PBANKA_1210800	4	hypoxanthine-guanine phosphoribosyltransferase, putative
PBANKA_1233600	4	secreted ookinete protein, putative
PBANKA_1243500	4	conserved protein, unknown function
PBANKA_1246400	4	PIR protein
PBANKA_1308100	4	calmodulin-like protein
PBANKA_1318700	4	protein phosphatase PPM3
PBANKA_1325700	4	thioredoxin-like protein
PBANKA_1328200	4	conserved Plasmodium protein, unknown function
PBANKA_1335700	4	conserved Plasmodium protein, unknown function
PBANKA_1338100	4	conserved protein, unknown function
PBANKA_1340300	4	phosphoribosylpyrophosphate synthetase, putative
PBANKA_1343100	4	conserved Plasmodium protein, unknown function
PBANKA_1349300	4	conserved Plasmodium protein, unknown function
PBANKA_1400100	4	PIR protein
PBANKA_1450200	4	serine hydroxymethyltransferase, putative
PBANKA_1451900	4	conserved Plasmodium protein, unknown function
PBANKA_1464200	4	thymidylate kinase, putative
PBANKA_0008901	5	PIR protein, pseudogene
PBANKA_0104000	5	acylphosphatase, putative
PBANKA_0104100	5	serine/threonine protein kinase ARK1, putative
PBANKA_0104200	5	calcium-binding protein, putative
PBANKA_0107200	5	conserved Plasmodium protein, unknown function
PBANKA_0201100	5	PIR protein, pseudogene
PBANKA_0202700	5	kinesin-8B
PBANKA_0206300	5	centrin-1, putative
PBANKA_0206700	5	conserved Plasmodium protein, unknown function
PBANKA_0208900	5	StAR-related lipid transfer protein, putative
PBANKA_0210800	5	conserved Plasmodium protein, unknown function
PBANKA_0210900	5	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2, putative
PBANKA_0301300	5	conserved Plasmodium protein, unknown function
PBANKA_0302500	5	hexose transporter
PBANKA_0302900	5	MORN repeat protein, putative
PBANKA_0303000	5	conserved Plasmodium protein, unknown function
PBANKA_0304900	5	serine repeat antigen 3
PBANKA_0305100	5	serine repeat antigen 1
PBANKA_0306100	5	6-cysteine protein P230
PBANKA_0308800	5	GDP-fructose:GMP antiporter, putative
PBANKA_0310500	5	conserved Plasmodium protein, unknown function
PBANKA_0311800	5	acyl-CoA synthetase, putative
PBANKA_0313400	5	autophagy-related protein 11, putative
PBANKA_0313900	5	conserved Plasmodium protein, unknown function
PBANKA_0316900	5	PIR protein
PBANKA_0317061	5	fam-a protein
PBANKA_0317181	5	PIR protein
PBANKA_0400100	5	PIR protein
PBANKA_0400500	5	PIR protein
PBANKA_0400600	5	PIR protein
PBANKA_0402100	5	spindle pole body protein, putative
PBANKA_0404400	5	cytochrome b-c1 complex subunit 8, putative
PBANKA_0405600	5	microtubule-associated protein RP/EB family, putative
PBANKA_0406200	5	conserved Plasmodium protein, unknown function
PBANKA_0406300	5	DNA polymerase delta small subunit, putative
PBANKA_0406600	5	conserved Plasmodium protein, unknown function
PBANKA_0407700	5	60S acidic ribosomal protein P2, putative
PBANKA_0407900	5	YTH domain-containing protein 2, putative
PBANKA_0411300	5	conserved Plasmodium protein, unknown function
PBANKA_0412100	5	serine/threonine protein phosphatase 6
PBANKA_0412200	5	conserved Plasmodium protein, unknown function
PBANKA_0413000	5	conserved Plasmodium protein, unknown function
PBANKA_0413400	5	zinc finger protein, putative
PBANKA_0415000	5	Maf-like protein, putative
PBANKA_0416100	5	dynein heavy chain, putative
PBANKA_0504300	5	flagellar outer arm dynein-associated protein, putative
PBANKA_0504800	5	conserved Plasmodium protein, unknown function
PBANKA_0505400	5	conserved Plasmodium protein, unknown function
PBANKA_0507700	5	conserved Plasmodium protein, unknown function
PBANKA_0507800	5	conserved protein, unknown function
PBANKA_0507900	5	conserved Plasmodium protein, unknown function
PBANKA_0510600	5	cell division cycle protein 20 homolog
PBANKA_0511800	5	centrin-3, putative
PBANKA_0512800	5	merozoite TRAP-like protein
PBANKA_0516300	5	DER1-like protein, putative
PBANKA_0519100	5	conserved Plasmodium protein, unknown function
PBANKA_0519200	5	conserved Plasmodium protein, unknown function
PBANKA_0522100	5	conserved Plasmodium protein, unknown function
PBANKA_0522700	5	alpha tubulin 2
PBANKA_0523800	5	apical asparagine-rich protein AARP, putative
PBANKA_0524200	5	early transcribed membrane protein
PBANKA_0524300	5	tryptophan-rich protein
PBANKA_0600011	5	PIR protein
PBANKA_0600031	5	PIR protein
PBANKA_0600086	5	PIR protein
PBANKA_0600200	5	PIR protein
PBANKA_0600900	5	conserved protein, unknown function
PBANKA_0601900	5	high mobility group protein B1, putative
PBANKA_0602900	5	conserved Plasmodium protein, unknown function
PBANKA_0604300	5	tetratricopeptide repeat protein, putative
PBANKA_0609900	5	heat shock protein DNAJ homologue Pfj4, putative
PBANKA_0610200	5	DNA replication licensing factor MCM5, putative
PBANKA_0610700	5	conserved Plasmodium protein, unknown function
PBANKA_0610900	5	HSP40, subfamily A, putative
PBANKA_0618300	5	Ham1-like protein, putative
PBANKA_0622000	5	conserved Plasmodium protein, unknown function
PBANKA_0700061	5	PIR protein
PBANKA_0700071	5	PIR protein
PBANKA_0705500	5	ankyrin-repeat protein, putative
PBANKA_0711000	5	conserved Plasmodium protein, unknown function
PBANKA_0712100	5	DNA helicase, putative
PBANKA_0716500	5	RNA-binding protein, putative
PBANKA_0718800	5	small GTP-binding protein sar1, putative
PBANKA_0720800	5	RNA-binding protein NOB1, putative
PBANKA_0800200	5	fam-a protein, pseudogene
PBANKA_0801500	5	conserved Plasmodium protein, unknown function
PBANKA_0805600	5	EKC/KEOPS complex subunit BUD32, putative
PBANKA_0806800	5	coiled-coil domain-containing protein CCDC148/CCDC112, putative
PBANKA_0808600	5	conserved Plasmodium protein, unknown function
PBANKA_0809000	5	translation initiation factor SUI1, putative
PBANKA_0813700	5	conserved Plasmodium protein, unknown function
PBANKA_0816100	5	SUMO-conjugating enzyme UBC9, putative
PBANKA_0816200	5	ribonuclease H2 subunit C, putative
PBANKA_0819450	5	telomerase RNA
PBANKA_0822900	5	dynein intermediate chain, putative
PBANKA_0824600	5	conserved protein, unknown function
PBANKA_0824700	5	thioredoxin reductase, putative
PBANKA_0825800	5	conserved Plasmodium protein, unknown function
PBANKA_0828300	5	dynein light chain, putative
PBANKA_0828900	5	conserved Plasmodium protein, unknown function
PBANKA_0829200	5	conserved protein, unknown function
PBANKA_0829500	5	conserved Plasmodium protein, unknown function
PBANKA_0831000	5	merozoite surface protein 1
PBANKA_0832700	5	adenylate kinase-like protein 2, putative
PBANKA_0833700	5	conserved Plasmodium protein, unknown function
PBANKA_0835300	5	V-type proton ATPase subunit E, putative
PBANKA_0835600	5	cAMP-dependent protein kinase catalytic subunit, putative
PBANKA_0836900	5	PIR protein
PBANKA_0837061	5	tryptophan-rich protein, fragment
PBANKA_0837101	5	PIR protein
PBANKA_0902000	5	dynein light chain, putative
PBANKA_0902400	5	kinesin-X4, putative
PBANKA_0904900	5	mitochondrial large subunit ribosomal protein, putative
PBANKA_0905500	5	conserved Plasmodium protein, unknown function
PBANKA_0908800	5	conserved Plasmodium protein, unknown function
PBANKA_0911000	5	calcium-binding protein, putative
PBANKA_0911100	5	conserved Plasmodium protein, unknown function
PBANKA_0912400	5	conserved Plasmodium protein, unknown function
PBANKA_0915000	5	apical membrane antigen 1
PBANKA_0920700	5	conserved Plasmodium protein, unknown function
PBANKA_0921300	5	deoxyuridine 5'-triphosphate nucleotidohydrolase, putative
PBANKA_0925400	5	dynein heavy chain, putative
PBANKA_0926700	5	exported protein 1
PBANKA_0927700	5	DDRGK domain-containing protein, putative
PBANKA_0931700	5	peptidyl-prolyl cis-trans isomerase, putative
PBANKA_0933600	5	dynein light chain Tctex-type, putative
PBANKA_0934700	5	conserved protein, unknown function
PBANKA_0934900	5	conserved Plasmodium protein, unknown function
PBANKA_0935400	5	ubiquinone biosynthesis protein COQ4, putative
PBANKA_0936500	5	replication factor C subunit 5, putative
PBANKA_0936800	5	conserved Plasmodium protein, unknown function
PBANKA_0936900	5	actin-like protein, putative
PBANKA_0939900	5	U6 snRNA-associated Sm-like protein LSm4, putative
PBANKA_0941200	5	tRNA-splicing ligase RtcB, putative
PBANKA_0941400	5	centrin-4
PBANKA_0942300	5	radial spoke head protein, putative
PBANKA_0942400	5	WD repeat-containing protein, putative
PBANKA_0943000	5	RIIa domain-containing protein, putative
PBANKA_0943600	5	60S acidic ribosomal protein P1, putative
PBANKA_1000600	5	erythrocyte membrane antigen 1
PBANKA_1002400	5	dipeptidyl aminopeptidase 3, putative
PBANKA_1002600	5	6-cysteine protein P41, putative
PBANKA_1002900	5	ag-1 blood stage membrane protein homologue
PBANKA_1006100	5	flap endonuclease 1, putative
PBANKA_1010600	5	calmodulin, putative
PBANKA_1012200	5	protein-L-isoaspartate(D-aspartate) O-methyltransferase, putative
PBANKA_1012400	5	RNA methyltransferase, putative
PBANKA_1012700	5	conserved Plasmodium protein, unknown function
PBANKA_1013900	5	PhIL1 interacting protein PIP3, putative
PBANKA_1014600	5	serine/threonine protein phosphatase 2A activator, putative
PBANKA_1018200	5	MORN repeat protein, putative
PBANKA_1024371	5	tRNA Proline
PBANKA_1024700	5	ubiquitin fusion degradation protein 1, putative
PBANKA_1026700	5	conserved Plasmodium protein, unknown function
PBANKA_1028400	5	60S ribosomal protein L10, putative
PBANKA_1029400	5	conserved Plasmodium protein, unknown function
PBANKA_1029500	5	conserved Plasmodium protein, unknown function
PBANKA_1029600	5	conserved Plasmodium protein, unknown function
PBANKA_1029700	5	ubiquitin-conjugating enzyme E2, putative
PBANKA_1030100	5	actin II
PBANKA_1030400	5	conserved Plasmodium protein, unknown function
PBANKA_1030600	5	p1/s1 nuclease, putative
PBANKA_1033100	5	conserved protein, unknown function
PBANKA_1034900	5	pre-mRNA-splicing factor 38B, putative
PBANKA_1035700	5	WD repeat-containing protein 65, putative
PBANKA_1037500	5	adenylyl cyclase alpha
PBANKA_1038600	5	conserved Plasmodium protein, unknown function
PBANKA_1038700	5	tetratricopeptide repeat protein, putative
PBANKA_1040500	5	PIR protein, pseudogene
PBANKA_1040521	5	fam-b protein
PBANKA_1040541	5	PIR protein
PBANKA_1100400	5	PIR protein
PBANKA_1102900	5	cell division control protein 6, putative
PBANKA_1104900	5	UDP-N-acetylglucosamine transporter, putative
PBANKA_1108300	5	pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative
PBANKA_1108800	5	leucine-rich repeat protein
PBANKA_1108900	5	conserved Plasmodium protein, unknown function
PBANKA_1110300	5	WD repeat-containing protein, putative
PBANKA_1117500	5	ribosomal protein L27a, putative
PBANKA_1118000	5	heptatricopeptide repeat-containing protein, putative
PBANKA_1119100	5	splicing factor 3A subunit 2, putative
PBANKA_1119300	5	ATP synthase-associated protein, putative
PBANKA_1119800	5	conserved Plasmodium protein, unknown function
PBANKA_1123400	5	anaphase-promoting complex subunit 11, putative
PBANKA_1123700	5	conserved Plasmodium protein, unknown function
PBANKA_1123800	5	GAS8-like protein, putative
PBANKA_1129600	5	TPH domain-containing protein, putative
PBANKA_1130300	5	reactive oxygen species modulator 1, putative
PBANKA_1133600	5	dynein light chain, putative
PBANKA_1137500	5	actin-depolymerizing factor 2
PBANKA_1141500	5	SNARE associated Golgi protein, putative
PBANKA_1142400	5	nucleoside diphosphate kinase b, putative
PBANKA_1145400	5	Plasmodium exported protein (PHIST), unknown function
PBANKA_1145721	5	tRNA Arginine
PBANKA_1145741	5	tRNA Arginine
PBANKA_1145800	5	membrane associated histidine-rich protein 1a
PBANKA_1146200	5	Plasmodium exported protein, unknown function
PBANKA_1146261	5	PIR protein
PBANKA_1146700	5	PIR protein
PBANKA_1200400	5	PIR protein
PBANKA_1202300	5	dynein attachment factor-domain containing protein, putative
PBANKA_1203100	5	ADP/ATP carrier protein, putative
PBANKA_1204200	5	IMP1-like protein, putative
PBANKA_1205300	5	roadblock/LC7 domain-containing protein, putative
PBANKA_1205400	5	rho GTPase-activating protein, putative
PBANKA_1206900	5	tubulin beta chain, putative
PBANKA_1208800	5	MORN repeat protein, putative
PBANKA_1208900	5	ankyrin-repeat protein, putative
PBANKA_1211800	5	conserved Plasmodium protein, unknown function
PBANKA_1217100	5	pseudo protein kinase 1, putative
PBANKA_1218500	5	protein phosphatase inhibitor 2, putative
PBANKA_1221200	5	60S ribosomal protein L34, putative
PBANKA_1223400	5	conserved Plasmodium protein, unknown function
PBANKA_1224200	5	DnaJ protein, putative
PBANKA_1224700	5	AAA family ATPase, putative
PBANKA_1224800	5	conserved protein, unknown function
PBANKA_1226470	5	C/D small nucleolar RNA
PBANKA_1228800	5	protein kinase, putative
PBANKA_1230200	5	cdc2-related protein kinase 5
PBANKA_1232200	5	FACT complex subunit SPT16
PBANKA_1239200	5	ribosome-interacting GTPase 1, putative
PBANKA_1239300	5	conserved Plasmodium protein, unknown function
PBANKA_1241800	5	DNA replication licensing factor MCM3, putative
PBANKA_1300100	5	PIR protein
PBANKA_1302700	5	OST-HTH associated domain protein, putative
PBANKA_1303800	5	triosephosphate isomerase, putative
PBANKA_1305000	5	conserved Plasmodium protein, unknown function
PBANKA_1308600	5	fructose-bisphosphate aldolase 2
PBANKA_1316400	5	U1 snRNP-associated protein, putative
PBANKA_1318900	5	methyltransferase, putative
PBANKA_1324300	5	inner membrane complex sub-compartment protein 3
PBANKA_1325000	5	40S ribosomal protein S28e, putative
PBANKA_1326100	5	conserved Plasmodium protein, unknown function
PBANKA_1330000	5	enkurin domain-containing protein, putative
PBANKA_1331000	5	conserved Plasmodium protein, unknown function
PBANKA_1331600	5	leucine-rich repeat protein
PBANKA_1333100	5	protein MGET, putative
PBANKA_1334400	5	inorganic anion antiporter, putative
PBANKA_1335200	5	pre-mRNA-splicing factor ISY1, putative
PBANKA_1336500	5	CKK domain-containing protein, putative
PBANKA_1338400	5	V-type proton ATPase subunit G, putative
PBANKA_1340400	5	lactate dehydrogenase, putative
PBANKA_1341400	5	conserved Plasmodium protein, unknown function
PBANKA_1342800	5	nicotinamide/nicotinic acid mononucleotide adenylyltransferase, putative
PBANKA_1344200	5	conserved Plasmodium protein, unknown function
PBANKA_1344300	5	chromatin assembly factor 1 subunit B, putative
PBANKA_1344800	5	conserved Plasmodium protein, unknown function
PBANKA_1349000	5	MSP7-like protein
PBANKA_1349100	5	MSP7-like protein
PBANKA_1349400	5	DNA replication complex GINS protein, putative
PBANKA_1350500	5	parasitophorous vacuolar protein 3
PBANKA_1352100	5	SprT-like domain-containing protein, putative
PBANKA_1352621	5	tRNA Methionine
PBANKA_1355000	5	V-type proton ATPase subunit D, putative
PBANKA_1360200	5	conserved Plasmodium protein, unknown function
PBANKA_1360600	5	leucine-rich repeat protein
PBANKA_1361500	5	WD repeat-containing protein 16, putative
PBANKA_1362500	5	peptidase, putative
PBANKA_1365700	5	PIR protein
PBANKA_1402400	5	Sld5 domain-containing protein, putative
PBANKA_1405900	5	conserved Plasmodium protein, unknown function
PBANKA_1408700	5	conserved Plasmodium protein, unknown function
PBANKA_1409500	5	protein ISD11, putative
PBANKA_1409600	5	meiosis-specific nuclear structural protein 1, putative
PBANKA_1413100	5	lipoate-protein ligase 1
PBANKA_1413300	5	ubiquitin-like protein, putative
PBANKA_1418400	5	ATP-dependent Clp protease adapter protein ClpS, putative
PBANKA_1429100	5	conserved Plasmodium protein, unknown function
PBANKA_1431400	5	conserved Plasmodium protein, unknown function
PBANKA_1431500	5	radial spoke head protein 9, putative
PBANKA_1438600	5	vacuolar iron transporter
PBANKA_1442300	5	conserved Plasmodium protein, unknown function
PBANKA_1448400	5	conserved protein, unknown function
PBANKA_1449000	5	microgamete surface protein MiGS, putative
PBANKA_1452400	5	ubiquitin-like modifier HUB1, putative
PBANKA_1457900	5	conserved protein, unknown function
PBANKA_1463900	5	HSP20-like chaperone, putative
PBANKA_1465600	5	PIR protein
PBANKA_1465821	5	PIR protein
PBANKA_1465921	5	PIR protein
PBANKA_1466100	5	PIR protein
PBANKA_0000600	6	PIR protein
PBANKA_0008101	6	fam-a protein
PBANKA_0008201	6	PIR protein
PBANKA_0100041	6	conserved rodent malaria protein, unknown function
PBANKA_0102000	6	mitochondrial chaperone BCS1, putative
PBANKA_0103100	6	conserved Plasmodium protein, unknown function
PBANKA_0105400	6	coatomer alpha subunit, putative
PBANKA_0112300	6	filamin domain-containing protein, putative
PBANKA_0112621	6	PIR protein, pseudogene
PBANKA_0201051	6	conserved rodent malaria protein, unknown function
PBANKA_0201300	6	lysophospholipase, putative
PBANKA_0201400	6	fam-a protein, pseudogene
PBANKA_0207600	6	asparagine-rich antigen, putative
PBANKA_0211300	6	cysteine desulfurase IscS, putative
PBANKA_0213400	6	60S ribosomal export protein NMD3, putative
PBANKA_0213700	6	COX assembly mitochondrial protein, putative
PBANKA_0215900	6	PIR protein, pseudogene
PBANKA_0216000	6	PIR protein
PBANKA_0304700	6	serine repeat antigen 5
PBANKA_0305500	6	conserved Plasmodium protein, unknown function
PBANKA_0306700	6	transporter, putative
PBANKA_0312100	6	conserved Plasmodium protein, unknown function
PBANKA_0317121	6	fam-a protein, pseudogene
PBANKA_0400800	6	fam-a protein, pseudogene
PBANKA_0401200	6	ABC transporter B family member 4, putative
PBANKA_0403500	6	elongation factor (EF-TS), putative
PBANKA_0405900	6	conserved Plasmodium protein, unknown function
PBANKA_0407500	6	N2227-like protein, putative
PBANKA_0410561	6	tRNA Isoleucine
PBANKA_0416300	6	nucleoporin NUP221
PBANKA_0418500	6	Plasmodium exported protein, unknown function
PBANKA_0503200	6	eukaryotic translation initiation factor subunit eIF2A, putative
PBANKA_0508000	6	conserved Plasmodium protein, unknown function
PBANKA_0511100	6	conserved Plasmodium protein, unknown function
PBANKA_0515100	6	conserved Plasmodium protein, unknown function
PBANKA_0515350	6	OTU-like cysteine protease, putative
PBANKA_0516900	6	S-adenosylmethionine decarboxylase/ornithine decarboxylase, putative
PBANKA_0518800	6	U2 snRNA/tRNA pseudouridine synthase, putative
PBANKA_0520300	6	conserved Plasmodium protein, unknown function
PBANKA_0521700	6	AP2 domain transcription factor, putative
PBANKA_0523200	6	serpentine receptor, putative
PBANKA_0600041	6	PIR protein
PBANKA_0600061	6	fam-b protein
PBANKA_0600071	6	conserved rodent malaria protein, unknown function
PBANKA_0600091	6	fam-c protein
PBANKA_0601000	6	ATP-dependent DNA/RNA helicase PSH2, putative
PBANKA_0604200	6	zinc finger protein, putative
PBANKA_0611000	6	trafficking protein particle complex subunit 5, putative
PBANKA_0612841	6	tRNA Alanine
PBANKA_0615500	6	conserved Plasmodium protein, unknown function
PBANKA_0618500	6	conserved Plasmodium protein, unknown function
PBANKA_0703000	6	magnesium transporter, putative
PBANKA_0722100	6	PIR protein, pseudogene
PBANKA_0722700	6	PIR protein, pseudogene
PBANKA_0722921	6	PIR protein
PBANKA_0801900	6	methyltransferase, putative
PBANKA_0803600	6	importin-7, putative
PBANKA_0804341	6	tRNA Histidine
PBANKA_0804900	6	E3 ubiquitin-protein ligase, putative
PBANKA_0808000	6	cdc2-related protein kinase 4, putative
PBANKA_0810200	6	conserved Plasmodium protein, unknown function
PBANKA_0811100	6	helicase SKI2W, putative
PBANKA_0813100	6	conserved Plasmodium protein, unknown function
PBANKA_0816400	6	ATP-dependent 6-phosphofructokinase, putative
PBANKA_0831800	6	elongation factor Tu, putative
PBANKA_0836550	6	PIR protein, pseudogene
PBANKA_0910500	6	conserved protein, unknown function
PBANKA_0914500	6	conserved Plasmodium protein, unknown function
PBANKA_0916500	6	conserved Plasmodium protein, unknown function
PBANKA_0916600	6	oxysterol-binding protein, putative
PBANKA_0917980	6	small nucleolar RNA snoR14a
PBANKA_0918300	6	major facilitator superfamily-related transporter, putative
PBANKA_0919500	6	GPI-anchor transamidase, putative
PBANKA_0925500	6	calcium-dependent protein kinase 6
PBANKA_0925900	6	conserved Plasmodium protein, unknown function
PBANKA_0929600	6	nucleolar protein 56, putative
PBANKA_0929800	6	insulinase, putative
PBANKA_0938050	6	small nucleolar RNA snoR07
PBANKA_0943300	6	actin-like protein, putative
PBANKA_0943541	6	tRNA Leucine
PBANKA_0943561	6	tRNA Glycine
PBANKA_0944041	6	reticulocyte binding protein, putative
PBANKA_1000651	6	tRNA Asparagine
PBANKA_1001500	6	alpha/beta hydrolase, putative
PBANKA_1001800	6	AP2 domain transcription factor AP2-SP2
PBANKA_1004200	6	conserved protein, unknown function
PBANKA_1015600	6	ribosomal protein L15, apicoplast, putative
PBANKA_1015800	6	conserved Plasmodium protein, unknown function
PBANKA_1016200	6	protein kinase, putative
PBANKA_1016800	6	exosome complex component RRP41, putative
PBANKA_1017000	6	CorA-like Mg2+ transporter protein, putative
PBANKA_1017600	6	conserved Plasmodium protein, unknown function
PBANKA_1019380	6	small nucleolar RNA snoR27
PBANKA_1019520	6	small nucleolar RNA snoR26
PBANKA_1021800	6	mitochondrial import inner membrane translocase subunit TIM8, putative
PBANKA_1024500	6	conserved Plasmodium protein, unknown function
PBANKA_1027400	6	RNA-binding protein Nova-1, putative
PBANKA_1031800	6	conserved protein, unknown function
PBANKA_1032700	6	CUGBP Elav-like family member 2, putative
PBANKA_1036700	6	COBW domain-containing protein 1, putative
PBANKA_1039450	6	small nucleolar RNA snoR22
PBANKA_1040581	6	PIR protein
PBANKA_1100750	6	fam-a protein
PBANKA_1107200	6	protein CAF40, putative
PBANKA_1107700	6	SET domain protein, putative
PBANKA_1114051	6	tRNA Phenylalanine
PBANKA_1119921	6	tRNA Alanine
PBANKA_1119941	6	tRNA Leucine
PBANKA_1125200	6	CRAL/TRIO domain-containing protein, putative
PBANKA_1129200	6	conserved Plasmodium protein, unknown function
PBANKA_1138500	6	3'-5' exonuclease, putative
PBANKA_1138800	6	conserved Plasmodium protein, unknown function
PBANKA_1140100	6	nucleoporin NUP205
PBANKA_1140400	6	exosome complex component RRP45, putative
PBANKA_1142500	6	signal recognition particle receptor subunit alpha, putative
PBANKA_1200081	6	PIR protein
PBANKA_1204000	6	conserved Plasmodium protein, unknown function
PBANKA_1205900	6	AP2 domain transcription factor AP2-I, putative
PBANKA_1209500	6	conserved Plasmodium protein, unknown function
PBANKA_1209700	6	protein ARV1, putative
PBANKA_1210100	6	DNA repair protein RAD23, putative
PBANKA_1211100	6	NLI interacting factor-like phosphatase
PBANKA_1212300	6	translation initiation factor eIF-2B subunit delta, putative
PBANKA_1212900	6	conserved Plasmodium protein, unknown function
PBANKA_1216600	6	cyclic amine resistance locus protein, putative
PBANKA_1217400	6	conserved Plasmodium protein, unknown function
PBANKA_1225200	6	N-acetyltransferase, GNAT family, putative
PBANKA_1230700	6	protein phosphatase, putative
PBANKA_1237300	6	magnesium transporter NIPA, putative
